2025-11-26 14:44:06,922 - train_greyscale_MoE.py - ckpt_root: output_shift/echonet_dynamic_uncond_MoE6_greyscale_uvit_mid_4by4_Y_bound/ckpts
dataset:
  SNR_scale: 4.0
2025-12-01 03:29:18,131 - train_greyscale_MoE.py - {'step': '118500', 'lr': '0.0002', 'total_loss': '0.0216855', 'main_loss': '0.017685', 'aux_loss': '4.0004', 'time_per_step': '2.96243'}
2025-12-01 03:34:30,231 - train_greyscale_MoE.py - {'step': '118600', 'lr': '0.0002', 'total_loss': '0.0185822', 'main_loss': '0.0145799', 'aux_loss': '4.0023', 'time_per_step': '2.90471'}
2025-12-01 03:39:44,038 - train_greyscale_MoE.py - {'step': '118700', 'lr': '0.0002', 'total_loss': '0.0203427', 'main_loss': '0.0163424', 'aux_loss': '4.00028', 'time_per_step': '2.90713'}
2025-12-01 03:44:58,982 - train_greyscale_MoE.py - {'step': '118800', 'lr': '0.0002', 'total_loss': '0.0229967', 'main_loss': '0.0189937', 'aux_loss': '4.003', 'time_per_step': '2.89228'}
2025-12-01 03:50:14,612 - train_greyscale_MoE.py - {'step': '118900', 'lr': '0.0002', 'total_loss': '0.0212584', 'main_loss': '0.0172579', 'aux_loss': '4.00055', 'time_per_step': '2.90801'}
2025-12-01 03:55:28,145 - train_greyscale_MoE.py - {'step': '119000', 'lr': '0.0002', 'total_loss': '0.0217797', 'main_loss': '0.0177772', 'aux_loss': '4.00251', 'time_per_step': '2.98104'}
2025-12-01 04:00:37,345 - train_greyscale_MoE.py - {'step': '119100', 'lr': '0.0002', 'total_loss': '0.0206944', 'main_loss': '0.0166935', 'aux_loss': '4.00083', 'time_per_step': '2.94678'}
2025-12-01 04:05:47,797 - train_greyscale_MoE.py - {'step': '119200', 'lr': '0.0002', 'total_loss': '0.0193457', 'main_loss': '0.0153437', 'aux_loss': '4.00202', 'time_per_step': '2.91126'}
2025-12-01 04:10:59,234 - train_greyscale_MoE.py - {'step': '119300', 'lr': '0.0002', 'total_loss': '0.0212852', 'main_loss': '0.0172853', 'aux_loss': '3.99992', 'time_per_step': '2.89985'}
2025-12-01 04:16:13,650 - train_greyscale_MoE.py - {'step': '119400', 'lr': '0.0002', 'total_loss': '0.0178881', 'main_loss': '0.0138858', 'aux_loss': '4.00229', 'time_per_step': '3.12366'}
2025-12-01 04:21:29,034 - train_greyscale_MoE.py - {'step': '119500', 'lr': '0.0002', 'total_loss': '0.0200504', 'main_loss': '0.0160473', 'aux_loss': '4.00311', 'time_per_step': '4.33203'}
2025-12-01 04:26:42,502 - train_greyscale_MoE.py - {'step': '119600', 'lr': '0.0002', 'total_loss': '0.0204595', 'main_loss': '0.0164546', 'aux_loss': '4.00494', 'time_per_step': '2.89753'}
2025-12-01 04:31:57,668 - train_greyscale_MoE.py - {'step': '119700', 'lr': '0.0002', 'total_loss': '0.0216376', 'main_loss': '0.0176357', 'aux_loss': '4.00182', 'time_per_step': '3.01494'}
2025-12-01 04:37:07,345 - train_greyscale_MoE.py - {'step': '119800', 'lr': '0.0002', 'total_loss': '0.020462', 'main_loss': '0.0164618', 'aux_loss': '4.00026', 'time_per_step': '2.90872'}
2025-12-01 04:42:15,045 - train_greyscale_MoE.py - {'step': '119900', 'lr': '0.0002', 'total_loss': '0.0245651', 'main_loss': '0.02056', 'aux_loss': '4.00505', 'time_per_step': '2.90954'}
2025-12-01 04:47:27,559 - train_greyscale_MoE.py - {'step': '120000', 'lr': '0.0002', 'total_loss': '0.0185657', 'main_loss': '0.0145633', 'aux_loss': '4.00236', 'time_per_step': '2.96253'}
2025-12-01 04:52:42,538 - train_greyscale_MoE.py - {'step': '120100', 'lr': '0.0002', 'total_loss': '0.0223518', 'main_loss': '0.0183508', 'aux_loss': '4.00099', 'time_per_step': '2.91367'}
2025-12-01 04:57:57,585 - train_greyscale_MoE.py - {'step': '120200', 'lr': '0.0002', 'total_loss': '0.0209519', 'main_loss': '0.0169513', 'aux_loss': '4.00064', 'time_per_step': '2.97321'}
2025-12-01 05:03:12,235 - train_greyscale_MoE.py - {'step': '120300', 'lr': '0.0002', 'total_loss': '0.0224779', 'main_loss': '0.0184778', 'aux_loss': '4.0001', 'time_per_step': '2.89548'}
2025-12-01 05:08:27,591 - train_greyscale_MoE.py - {'step': '120400', 'lr': '0.0002', 'total_loss': '0.0231848', 'main_loss': '0.0191843', 'aux_loss': '4.0005', 'time_per_step': '2.94321'}
2025-12-01 05:13:37,085 - train_greyscale_MoE.py - {'step': '120500', 'lr': '0.0002', 'total_loss': '0.0198106', 'main_loss': '0.0158066', 'aux_loss': '4.00397', 'time_per_step': '2.91435'}
2025-12-01 05:18:45,279 - train_greyscale_MoE.py - {'step': '120600', 'lr': '0.0002', 'total_loss': '0.0215212', 'main_loss': '0.017522', 'aux_loss': '3.99928', 'time_per_step': '2.9703'}
2025-12-01 05:23:56,963 - train_greyscale_MoE.py - {'step': '120700', 'lr': '0.0002', 'total_loss': '0.0185938', 'main_loss': '0.01459', 'aux_loss': '4.0038', 'time_per_step': '3.03898'}
2025-12-01 05:29:11,070 - train_greyscale_MoE.py - {'step': '120800', 'lr': '0.0002', 'total_loss': '0.0210636', 'main_loss': '0.0170613', 'aux_loss': '4.00231', 'time_per_step': '2.96044'}
2025-12-01 05:34:25,485 - train_greyscale_MoE.py - {'step': '120900', 'lr': '0.0002', 'total_loss': '0.0201283', 'main_loss': '0.0161306', 'aux_loss': '3.99763', 'time_per_step': '3.0101'}
2025-12-01 05:39:40,493 - train_greyscale_MoE.py - {'step': '121000', 'lr': '0.0002', 'total_loss': '0.0187406', 'main_loss': '0.0147413', 'aux_loss': '3.99925', 'time_per_step': '2.96454'}
2025-12-01 05:44:55,526 - train_greyscale_MoE.py - {'step': '121100', 'lr': '0.0002', 'total_loss': '0.0195848', 'main_loss': '0.0155822', 'aux_loss': '4.00257', 'time_per_step': '2.95475'}
2025-12-01 05:50:05,395 - train_greyscale_MoE.py - {'step': '121200', 'lr': '0.0002', 'total_loss': '0.0216992', 'main_loss': '0.0177012', 'aux_loss': '3.99795', 'time_per_step': '2.91199'}
2025-12-01 05:55:13,603 - train_greyscale_MoE.py - {'step': '121300', 'lr': '0.0002', 'total_loss': '0.0259004', 'main_loss': '0.0218937', 'aux_loss': '4.00664', 'time_per_step': '3.1182'}
2025-12-01 06:00:24,748 - train_greyscale_MoE.py - {'step': '121400', 'lr': '0.0002', 'total_loss': '0.020353', 'main_loss': '0.0163499', 'aux_loss': '4.00313', 'time_per_step': '3.11777'}
2025-12-01 06:05:37,240 - train_greyscale_MoE.py - {'step': '121500', 'lr': '0.0002', 'total_loss': '0.0194953', 'main_loss': '0.0154932', 'aux_loss': '4.00208', 'time_per_step': '2.97387'}
2025-12-01 06:10:50,182 - train_greyscale_MoE.py - {'step': '121600', 'lr': '0.0002', 'total_loss': '0.0226741', 'main_loss': '0.0186731', 'aux_loss': '4.00095', 'time_per_step': '2.92116'}
2025-12-01 06:16:04,192 - train_greyscale_MoE.py - {'step': '121700', 'lr': '0.0002', 'total_loss': '0.0197168', 'main_loss': '0.0157131', 'aux_loss': '4.00367', 'time_per_step': '2.89283'}
2025-12-01 06:21:17,787 - train_greyscale_MoE.py - {'step': '121800', 'lr': '0.0002', 'total_loss': '0.0208214', 'main_loss': '0.0168216', 'aux_loss': '3.99981', 'time_per_step': '2.90453'}
2025-12-01 06:26:26,476 - train_greyscale_MoE.py - {'step': '121900', 'lr': '0.0002', 'total_loss': '0.018727', 'main_loss': '0.014719', 'aux_loss': '4.00807', 'time_per_step': '2.96551'}
2025-12-01 06:31:34,628 - train_greyscale_MoE.py - {'step': '122000', 'lr': '0.0002', 'total_loss': '0.0212239', 'main_loss': '0.0172233', 'aux_loss': '4.00062', 'time_per_step': '2.91688'}
2025-12-01 06:36:47,114 - train_greyscale_MoE.py - {'step': '122100', 'lr': '0.0002', 'total_loss': '0.0190266', 'main_loss': '0.0150264', 'aux_loss': '4.00027', 'time_per_step': '2.89969'}
2025-12-01 06:42:00,852 - train_greyscale_MoE.py - {'step': '122200', 'lr': '0.0002', 'total_loss': '0.0208571', 'main_loss': '0.0168549', 'aux_loss': '4.00217', 'time_per_step': '3.13114'}
2025-12-01 06:47:14,100 - train_greyscale_MoE.py - {'step': '122300', 'lr': '0.0002', 'total_loss': '0.0209427', 'main_loss': '0.0169408', 'aux_loss': '4.00195', 'time_per_step': '2.9079'}
2025-12-01 06:52:27,847 - train_greyscale_MoE.py - {'step': '122400', 'lr': '0.0002', 'total_loss': '0.0198977', 'main_loss': '0.015896', 'aux_loss': '4.0017', 'time_per_step': '2.94254'}
2025-12-01 06:57:41,215 - train_greyscale_MoE.py - {'step': '122500', 'lr': '0.0002', 'total_loss': '0.0224564', 'main_loss': '0.0184556', 'aux_loss': '4.00075', 'time_per_step': '2.89321'}
2025-12-01 07:02:50,147 - train_greyscale_MoE.py - {'step': '122600', 'lr': '0.0002', 'total_loss': '0.019765', 'main_loss': '0.0157675', 'aux_loss': '3.99756', 'time_per_step': '2.90911'}
2025-12-01 07:07:58,110 - train_greyscale_MoE.py - {'step': '122700', 'lr': '0.0002', 'total_loss': '0.0213206', 'main_loss': '0.0173218', 'aux_loss': '3.99882', 'time_per_step': '2.95683'}
2025-12-01 07:13:08,696 - train_greyscale_MoE.py - {'step': '122800', 'lr': '0.0002', 'total_loss': '0.021739', 'main_loss': '0.0177359', 'aux_loss': '4.00312', 'time_per_step': '3.06013'}
2025-12-01 07:18:22,525 - train_greyscale_MoE.py - {'step': '122900', 'lr': '0.0002', 'total_loss': '0.0208932', 'main_loss': '0.016893', 'aux_loss': '4.0002', 'time_per_step': '2.91972'}
2025-12-01 07:23:36,990 - train_greyscale_MoE.py - {'step': '123000', 'lr': '0.0002', 'total_loss': '0.021457', 'main_loss': '0.0174534', 'aux_loss': '4.00369', 'time_per_step': '2.96857'}
2025-12-01 07:28:50,628 - train_greyscale_MoE.py - {'step': '123100', 'lr': '0.0002', 'total_loss': '0.0207364', 'main_loss': '0.0167357', 'aux_loss': '4.00068', 'time_per_step': '2.91521'}
2025-12-01 07:34:07,276 - train_greyscale_MoE.py - {'step': '123200', 'lr': '0.0002', 'total_loss': '0.0227047', 'main_loss': '0.0187053', 'aux_loss': '3.99935', 'time_per_step': '2.91661'}
2025-12-01 07:39:16,924 - train_greyscale_MoE.py - {'step': '123300', 'lr': '0.0002', 'total_loss': '0.0195063', 'main_loss': '0.0155042', 'aux_loss': '4.00207', 'time_per_step': '2.90925'}
2025-12-01 07:44:24,562 - train_greyscale_MoE.py - {'step': '123400', 'lr': '0.0002', 'total_loss': '0.0202919', 'main_loss': '0.0162901', 'aux_loss': '4.00173', 'time_per_step': '2.89855'}
2025-12-01 07:49:36,104 - train_greyscale_MoE.py - {'step': '123500', 'lr': '0.0002', 'total_loss': '0.0220426', 'main_loss': '0.0180436', 'aux_loss': '3.99895', 'time_per_step': '2.92103'}
2025-12-01 07:54:49,473 - train_greyscale_MoE.py - {'step': '123600', 'lr': '0.0002', 'total_loss': '0.0185457', 'main_loss': '0.014544', 'aux_loss': '4.00166', 'time_per_step': '2.91009'}
2025-12-01 08:00:05,007 - train_greyscale_MoE.py - {'step': '123700', 'lr': '0.0002', 'total_loss': '0.0197258', 'main_loss': '0.0157225', 'aux_loss': '4.00331', 'time_per_step': '2.94733'}
2025-12-01 08:05:20,952 - train_greyscale_MoE.py - {'step': '123800', 'lr': '0.0002', 'total_loss': '0.0187255', 'main_loss': '0.014723', 'aux_loss': '4.00251', 'time_per_step': '2.95987'}
2025-12-01 08:10:36,391 - train_greyscale_MoE.py - {'step': '123900', 'lr': '0.0002', 'total_loss': '0.0227144', 'main_loss': '0.0187137', 'aux_loss': '4.0007', 'time_per_step': '2.93255'}
2025-12-01 08:15:45,853 - train_greyscale_MoE.py - {'step': '124000', 'lr': '0.0002', 'total_loss': '0.0214191', 'main_loss': '0.0174198', 'aux_loss': '3.99922', 'time_per_step': '2.94786'}
2025-12-01 08:20:53,356 - train_greyscale_MoE.py - {'step': '124100', 'lr': '0.0002', 'total_loss': '0.0229523', 'main_loss': '0.0189508', 'aux_loss': '4.00149', 'time_per_step': '2.88644'}
2025-12-01 08:26:05,492 - train_greyscale_MoE.py - {'step': '124200', 'lr': '0.0002', 'total_loss': '0.0184191', 'main_loss': '0.0144169', 'aux_loss': '4.00222', 'time_per_step': '2.89993'}
2025-12-01 08:31:19,739 - train_greyscale_MoE.py - {'step': '124300', 'lr': '0.0002', 'total_loss': '0.0236687', 'main_loss': '0.0196698', 'aux_loss': '3.99884', 'time_per_step': '2.91778'}
2025-12-01 08:36:34,247 - train_greyscale_MoE.py - {'step': '124400', 'lr': '0.0002', 'total_loss': '0.0219307', 'main_loss': '0.0179317', 'aux_loss': '3.99898', 'time_per_step': '2.9112'}
2025-12-01 08:41:49,578 - train_greyscale_MoE.py - {'step': '124500', 'lr': '0.0002', 'total_loss': '0.0198164', 'main_loss': '0.0158166', 'aux_loss': '3.99974', 'time_per_step': '2.97262'}
2025-12-01 08:47:05,290 - train_greyscale_MoE.py - {'step': '124600', 'lr': '0.0002', 'total_loss': '0.0212366', 'main_loss': '0.0172349', 'aux_loss': '4.00169', 'time_per_step': '2.89417'}
2025-12-01 08:52:15,156 - train_greyscale_MoE.py - {'step': '124700', 'lr': '0.0002', 'total_loss': '0.0191976', 'main_loss': '0.0151979', 'aux_loss': '3.99974', 'time_per_step': '2.91147'}
2025-12-01 08:57:23,632 - train_greyscale_MoE.py - {'step': '124800', 'lr': '0.0002', 'total_loss': '0.0192507', 'main_loss': '0.0152456', 'aux_loss': '4.00508', 'time_per_step': '2.91708'}
2025-12-01 09:02:36,577 - train_greyscale_MoE.py - {'step': '124900', 'lr': '0.0002', 'total_loss': '0.0198564', 'main_loss': '0.0158555', 'aux_loss': '4.00092', 'time_per_step': '2.91572'}
2025-12-01 09:07:51,330 - train_greyscale_MoE.py - {'step': '125000', 'lr': '0.0002', 'total_loss': '0.0211915', 'main_loss': '0.0171886', 'aux_loss': '4.00287', 'time_per_step': '2.91449'}
2025-12-01 09:07:51,331 - train_greyscale_MoE.py - Save a grid of 16 samples into output_shift/echonet_dynamic_uncond_MoE6_greyscale_uvit_mid_4by4_Y_bound/samples/125000.png by DPM-Solver
2025-12-01 09:07:59,799 - train_greyscale_MoE.py - Save and eval checkpoint 125000...
2025-12-01 09:08:02,506 - train_greyscale_MoE.py - eval_step: n_samples=50000, sample_steps=50, algorithm=dpm_solver, mini_batch_size=500, samples save into output_shift/echonet_dynamic_uncond_MoE6_greyscale_uvit_mid_4by4_Y_bound/samples/echonet_dynamic_uncond_uvit_greyscale_mid_4by4_125000_dpm
2025-12-01 10:24:57,328 - train_greyscale_MoE.py - step=125000 fid50000=18.34576784677239
2025-12-01 10:30:53,108 - train_greyscale_MoE.py - {'step': '125100', 'lr': '0.0002', 'total_loss': '0.0179917', 'main_loss': '0.0139925', 'aux_loss': '3.99921', 'time_per_step': '2.89608'}
2025-12-01 10:36:14,231 - train_greyscale_MoE.py - {'step': '125200', 'lr': '0.0002', 'total_loss': '0.0213552', 'main_loss': '0.017355', 'aux_loss': '4.00022', 'time_per_step': '2.89792'}
2025-12-01 10:41:29,032 - train_greyscale_MoE.py - {'step': '125300', 'lr': '0.0002', 'total_loss': '0.0243622', 'main_loss': '0.0203636', 'aux_loss': '3.99855', 'time_per_step': '2.89489'}
2025-12-01 10:46:38,288 - train_greyscale_MoE.py - {'step': '125400', 'lr': '0.0002', 'total_loss': '0.0215238', 'main_loss': '0.0175234', 'aux_loss': '4.00047', 'time_per_step': '2.97064'}
2025-12-01 10:51:47,140 - train_greyscale_MoE.py - {'step': '125500', 'lr': '0.0002', 'total_loss': '0.022614', 'main_loss': '0.0186125', 'aux_loss': '4.00156', 'time_per_step': '2.8967'}
2025-12-01 10:57:00,433 - train_greyscale_MoE.py - {'step': '125600', 'lr': '0.0002', 'total_loss': '0.0211839', 'main_loss': '0.0171835', 'aux_loss': '4.00045', 'time_per_step': '2.90428'}
2025-12-01 11:02:14,970 - train_greyscale_MoE.py - {'step': '125700', 'lr': '0.0002', 'total_loss': '0.0185812', 'main_loss': '0.01458', 'aux_loss': '4.0012', 'time_per_step': '2.90282'}
2025-12-01 11:07:29,593 - train_greyscale_MoE.py - {'step': '125800', 'lr': '0.0002', 'total_loss': '0.0237097', 'main_loss': '0.0197074', 'aux_loss': '4.00231', 'time_per_step': '2.89244'}
2025-12-01 11:12:43,366 - train_greyscale_MoE.py - {'step': '125900', 'lr': '0.0002', 'total_loss': '0.0192307', 'main_loss': '0.0152267', 'aux_loss': '4.00399', 'time_per_step': '2.90726'}
2025-12-01 11:17:57,871 - train_greyscale_MoE.py - {'step': '126000', 'lr': '0.0002', 'total_loss': '0.0208182', 'main_loss': '0.0168193', 'aux_loss': '3.99889', 'time_per_step': '3.03834'}
2025-12-01 11:23:06,815 - train_greyscale_MoE.py - {'step': '126100', 'lr': '0.0002', 'total_loss': '0.0188922', 'main_loss': '0.0148925', 'aux_loss': '3.99972', 'time_per_step': '2.91992'}
2025-12-01 11:28:15,585 - train_greyscale_MoE.py - {'step': '126200', 'lr': '0.0002', 'total_loss': '0.0200374', 'main_loss': '0.0160353', 'aux_loss': '4.00219', 'time_per_step': '2.91489'}
2025-12-01 11:33:28,510 - train_greyscale_MoE.py - {'step': '126300', 'lr': '0.0002', 'total_loss': '0.0207977', 'main_loss': '0.0167978', 'aux_loss': '3.99989', 'time_per_step': '2.93845'}
2025-12-01 11:38:42,970 - train_greyscale_MoE.py - {'step': '126400', 'lr': '0.0002', 'total_loss': '0.0211118', 'main_loss': '0.017109', 'aux_loss': '4.00274', 'time_per_step': '2.90449'}
2025-12-01 11:43:58,316 - train_greyscale_MoE.py - {'step': '126500', 'lr': '0.0002', 'total_loss': '0.0201293', 'main_loss': '0.0161272', 'aux_loss': '4.00206', 'time_per_step': '2.98457'}
2025-12-01 11:49:11,716 - train_greyscale_MoE.py - {'step': '126600', 'lr': '0.0002', 'total_loss': '0.0251902', 'main_loss': '0.0211878', 'aux_loss': '4.00237', 'time_per_step': '2.88605'}
2025-12-01 11:54:25,825 - train_greyscale_MoE.py - {'step': '126700', 'lr': '0.0002', 'total_loss': '0.0226993', 'main_loss': '0.0186971', 'aux_loss': '4.00214', 'time_per_step': '2.9559'}
2025-12-01 11:59:34,965 - train_greyscale_MoE.py - {'step': '126800', 'lr': '0.0002', 'total_loss': '0.0192762', 'main_loss': '0.0152753', 'aux_loss': '4.00084', 'time_per_step': '3.05473'}
2025-12-01 12:04:43,560 - train_greyscale_MoE.py - {'step': '126900', 'lr': '0.0002', 'total_loss': '0.0190853', 'main_loss': '0.0150849', 'aux_loss': '4.00038', 'time_per_step': '3.04875'}
2025-12-01 12:09:55,227 - train_greyscale_MoE.py - {'step': '127000', 'lr': '0.0002', 'total_loss': '0.0243983', 'main_loss': '0.0203992', 'aux_loss': '3.99909', 'time_per_step': '2.89228'}
2025-12-01 12:15:07,877 - train_greyscale_MoE.py - {'step': '127100', 'lr': '0.0002', 'total_loss': '0.0195312', 'main_loss': '0.0155313', 'aux_loss': '3.99995', 'time_per_step': '2.8922'}
2025-12-01 12:20:21,626 - train_greyscale_MoE.py - {'step': '127200', 'lr': '0.0002', 'total_loss': '0.0205815', 'main_loss': '0.0165814', 'aux_loss': '4.00013', 'time_per_step': '2.89627'}
2025-12-01 12:25:34,823 - train_greyscale_MoE.py - {'step': '127300', 'lr': '0.0002', 'total_loss': '0.0220768', 'main_loss': '0.0180722', 'aux_loss': '4.00463', 'time_per_step': '2.90527'}
2025-12-01 12:30:49,541 - train_greyscale_MoE.py - {'step': '127400', 'lr': '0.0002', 'total_loss': '0.0222887', 'main_loss': '0.0182882', 'aux_loss': '4.00054', 'time_per_step': '2.95697'}
2025-12-01 12:35:58,946 - train_greyscale_MoE.py - {'step': '127500', 'lr': '0.0002', 'total_loss': '0.0194787', 'main_loss': '0.015479', 'aux_loss': '3.99968', 'time_per_step': '2.90892'}
2025-12-01 12:41:07,788 - train_greyscale_MoE.py - {'step': '127600', 'lr': '0.0002', 'total_loss': '0.024151', 'main_loss': '0.0201513', 'aux_loss': '3.99975', 'time_per_step': '2.91753'}
2025-12-01 12:46:20,547 - train_greyscale_MoE.py - {'step': '127700', 'lr': '0.0002', 'total_loss': '0.0212063', 'main_loss': '0.0172062', 'aux_loss': '4.00013', 'time_per_step': '2.91956'}
2025-12-01 12:51:34,995 - train_greyscale_MoE.py - {'step': '127800', 'lr': '0.0002', 'total_loss': '0.0209669', 'main_loss': '0.0169679', 'aux_loss': '3.99901', 'time_per_step': '2.91104'}
2025-12-01 12:56:48,639 - train_greyscale_MoE.py - {'step': '127900', 'lr': '0.0002', 'total_loss': '0.0207', 'main_loss': '0.0166984', 'aux_loss': '4.00158', 'time_per_step': '2.8965'}
2025-12-01 13:02:03,247 - train_greyscale_MoE.py - {'step': '128000', 'lr': '0.0002', 'total_loss': '0.0248112', 'main_loss': '0.0208137', 'aux_loss': '3.99754', 'time_per_step': '2.90063'}
2025-12-01 13:07:18,782 - train_greyscale_MoE.py - {'step': '128100', 'lr': '0.0002', 'total_loss': '0.0238785', 'main_loss': '0.0198796', 'aux_loss': '3.99897', 'time_per_step': '2.88737'}
2025-12-01 13:12:27,432 - train_greyscale_MoE.py - {'step': '128200', 'lr': '0.0002', 'total_loss': '0.0183241', 'main_loss': '0.0143236', 'aux_loss': '4.00054', 'time_per_step': '2.99621'}
2025-12-01 13:17:37,129 - train_greyscale_MoE.py - {'step': '128300', 'lr': '0.0002', 'total_loss': '0.017578', 'main_loss': '0.0135765', 'aux_loss': '4.0015', 'time_per_step': '2.90961'}
2025-12-01 13:22:50,414 - train_greyscale_MoE.py - {'step': '128400', 'lr': '0.0002', 'total_loss': '0.0243835', 'main_loss': '0.0203843', 'aux_loss': '3.99922', 'time_per_step': '2.91364'}
2025-12-01 13:28:03,751 - train_greyscale_MoE.py - {'step': '128500', 'lr': '0.0002', 'total_loss': '0.0210066', 'main_loss': '0.0170084', 'aux_loss': '3.99817', 'time_per_step': '2.90147'}
2025-12-01 13:33:18,990 - train_greyscale_MoE.py - {'step': '128600', 'lr': '0.0002', 'total_loss': '0.0193461', 'main_loss': '0.0153452', 'aux_loss': '4.00095', 'time_per_step': '2.94538'}
2025-12-01 13:38:34,628 - train_greyscale_MoE.py - {'step': '128700', 'lr': '0.0002', 'total_loss': '0.0199597', 'main_loss': '0.0159597', 'aux_loss': '4', 'time_per_step': '2.89525'}
2025-12-01 13:43:49,652 - train_greyscale_MoE.py - {'step': '128800', 'lr': '0.0002', 'total_loss': '0.0216652', 'main_loss': '0.0176667', 'aux_loss': '3.99853', 'time_per_step': '2.99618'}
2025-12-01 13:48:58,565 - train_greyscale_MoE.py - {'step': '128900', 'lr': '0.0002', 'total_loss': '0.0179452', 'main_loss': '0.0139416', 'aux_loss': '4.00356', 'time_per_step': '2.92886'}
2025-12-01 13:54:07,050 - train_greyscale_MoE.py - {'step': '129000', 'lr': '0.0002', 'total_loss': '0.0189158', 'main_loss': '0.014915', 'aux_loss': '4.00085', 'time_per_step': '2.9046'}
2025-12-01 13:59:18,770 - train_greyscale_MoE.py - {'step': '129100', 'lr': '0.0002', 'total_loss': '0.02037', 'main_loss': '0.0163696', 'aux_loss': '4.00038', 'time_per_step': '2.91024'}
2025-12-01 14:04:33,033 - train_greyscale_MoE.py - {'step': '129200', 'lr': '0.0002', 'total_loss': '0.0200625', 'main_loss': '0.0160611', 'aux_loss': '4.00135', 'time_per_step': '2.92577'}
2025-12-01 14:09:47,703 - train_greyscale_MoE.py - {'step': '129300', 'lr': '0.0002', 'total_loss': '0.0191022', 'main_loss': '0.0151029', 'aux_loss': '3.9993', 'time_per_step': '2.8971'}
2025-12-01 14:15:03,635 - train_greyscale_MoE.py - {'step': '129400', 'lr': '0.0002', 'total_loss': '0.0161109', 'main_loss': '0.0121088', 'aux_loss': '4.00209', 'time_per_step': '2.91107'}
2025-12-01 14:20:17,331 - train_greyscale_MoE.py - {'step': '129500', 'lr': '0.0002', 'total_loss': '0.0228676', 'main_loss': '0.0188612', 'aux_loss': '4.00645', 'time_per_step': '2.90508'}
2025-12-01 14:25:25,516 - train_greyscale_MoE.py - {'step': '129600', 'lr': '0.0002', 'total_loss': '0.023569', 'main_loss': '0.0195665', 'aux_loss': '4.00248', 'time_per_step': '2.9505'}
2025-12-01 14:30:34,360 - train_greyscale_MoE.py - {'step': '129700', 'lr': '0.0002', 'total_loss': '0.0207572', 'main_loss': '0.0167594', 'aux_loss': '3.99785', 'time_per_step': '2.91928'}
2025-12-01 14:35:46,519 - train_greyscale_MoE.py - {'step': '129800', 'lr': '0.0002', 'total_loss': '0.0207691', 'main_loss': '0.0167707', 'aux_loss': '3.99838', 'time_per_step': '2.92791'}
2025-12-01 14:41:00,789 - train_greyscale_MoE.py - {'step': '129900', 'lr': '0.0002', 'total_loss': '0.0219389', 'main_loss': '0.0179377', 'aux_loss': '4.00113', 'time_per_step': '2.89349'}
2025-12-01 14:46:16,410 - train_greyscale_MoE.py - {'step': '130000', 'lr': '0.0002', 'total_loss': '0.0239359', 'main_loss': '0.0199363', 'aux_loss': '3.99955', 'time_per_step': '2.90591'}
2025-12-01 14:51:32,398 - train_greyscale_MoE.py - {'step': '130100', 'lr': '0.0002', 'total_loss': '0.0185081', 'main_loss': '0.0145074', 'aux_loss': '4.00062', 'time_per_step': '2.8974'}
2025-12-01 14:56:47,530 - train_greyscale_MoE.py - {'step': '130200', 'lr': '0.0002', 'total_loss': '0.020845', 'main_loss': '0.0168433', 'aux_loss': '4.00165', 'time_per_step': '2.90107'}
2025-12-01 15:01:57,074 - train_greyscale_MoE.py - {'step': '130300', 'lr': '0.0002', 'total_loss': '0.0223985', 'main_loss': '0.0183985', 'aux_loss': '4.00001', 'time_per_step': '2.976'}
2025-12-01 15:07:05,681 - train_greyscale_MoE.py - {'step': '130400', 'lr': '0.0002', 'total_loss': '0.0228844', 'main_loss': '0.0188844', 'aux_loss': '3.99999', 'time_per_step': '2.90603'}
2025-12-01 15:12:17,240 - train_greyscale_MoE.py - {'step': '130500', 'lr': '0.0002', 'total_loss': '0.0196503', 'main_loss': '0.0156492', 'aux_loss': '4.00113', 'time_per_step': '2.9203'}
2025-12-01 15:17:29,848 - train_greyscale_MoE.py - {'step': '130600', 'lr': '0.0002', 'total_loss': '0.0195258', 'main_loss': '0.0155244', 'aux_loss': '4.00139', 'time_per_step': '2.91555'}
2025-12-01 15:22:43,392 - train_greyscale_MoE.py - {'step': '130700', 'lr': '0.0002', 'total_loss': '0.0190017', 'main_loss': '0.0150014', 'aux_loss': '4.00038', 'time_per_step': '2.92591'}
2025-12-01 15:27:57,489 - train_greyscale_MoE.py - {'step': '130800', 'lr': '0.0002', 'total_loss': '0.0193816', 'main_loss': '0.0153746', 'aux_loss': '4.00698', 'time_per_step': '2.97321'}
2025-12-01 15:33:11,276 - train_greyscale_MoE.py - {'step': '130900', 'lr': '0.0002', 'total_loss': '0.0201578', 'main_loss': '0.0161588', 'aux_loss': '3.99902', 'time_per_step': '2.89474'}
2025-12-01 15:38:20,259 - train_greyscale_MoE.py - {'step': '131000', 'lr': '0.0002', 'total_loss': '0.0232777', 'main_loss': '0.0192762', 'aux_loss': '4.00151', 'time_per_step': '2.92024'}
2025-12-01 15:43:29,693 - train_greyscale_MoE.py - {'step': '131100', 'lr': '0.0002', 'total_loss': '0.0205884', 'main_loss': '0.0165847', 'aux_loss': '4.00363', 'time_per_step': '2.96858'}
2025-12-01 15:48:43,140 - train_greyscale_MoE.py - {'step': '131200', 'lr': '0.0002', 'total_loss': '0.0201391', 'main_loss': '0.0161408', 'aux_loss': '3.99836', 'time_per_step': '2.90674'}
